fecha,local,visitante,resultado_predicho,prob_modelo,cuota_apertura,cuota_cierre,prob_apertura_fair,prob_cierre_fair,clv,edge_vs_apertura,edge_vs_cierre,resultado_real,acierto,stake,cuota_apostada,pnl,pnl_acumulado,timestamp
2021-12-05 00:00:00,Man United,Crystal Palace,Local,0.7332,1.5,1.5,0.634,0.634,0.0,0.0992,0.0992,0,True,10.0,1.5,5.0,24448.8,2026-03-14T00:34:41.175510
2021-12-06 00:00:00,Everton,Arsenal,Local,0.38,3.4,3.6,0.2785,0.2642,-0.0143,0.1014,0.1157,0,True,10.0,3.4,24.0,24472.8,2026-03-14T00:34:41.179571
2021-12-10 00:00:00,Brentford,Watford,Local,0.486,2.25,2.45,0.4231,0.3852,-0.0379,0.0629,0.1008,0,True,10.0,2.25,12.5,24485.3,2026-03-14T00:34:41.185889
2021-12-11 00:00:00,Arsenal,Southampton,Local,0.5836,1.61,1.75,0.5899,0.5389,-0.051,-0.0063,0.0446,0,True,10.0,1.61,6.1,24491.4,2026-03-14T00:34:41.191769
2021-12-11 00:00:00,Chelsea,Leeds,Local,0.6541,1.25,1.2,0.7567,0.7831,0.0264,-0.1026,-0.129,0,True,10.0,1.25,2.5,24493.9,2026-03-14T00:34:41.198810
2021-12-11 00:00:00,Liverpool,Aston Villa,Local,0.7495,1.2,1.22,0.7913,0.7756,-0.0157,-0.0419,-0.0261,0,True,10.0,1.2,2.0,24495.9,2026-03-14T00:34:41.203009
2021-12-11 00:00:00,Man City,Wolves,Local,0.7972,1.14,1.14,0.8316,0.8316,0.0,-0.0344,-0.0344,0,True,10.0,1.14,1.4,24497.3,2026-03-14T00:34:41.207169
2021-12-11 00:00:00,Norwich,Man United,Visitante,0.725,1.45,1.44,0.6539,0.6554,0.0016,0.0712,0.0696,2,True,10.0,1.45,4.5,24501.8,2026-03-14T00:34:41.211588
2021-12-12 00:00:00,Burnley,West Ham,Empate,0.5281,3.6,3.5,0.2632,0.2706,0.0074,0.2649,0.2575,1,True,10.0,3.6,26.0,24527.8,2026-03-14T00:34:41.216812
2021-12-12 00:00:00,Crystal Palace,Everton,Local,0.515,2.3,2.1,0.414,0.4512,0.0373,0.101,0.0638,0,True,10.0,2.3,13.0,24540.8,2026-03-14T00:34:41.219752
2021-12-12 00:00:00,Leicester,Newcastle,Local,0.6773,1.66,1.7,0.57,0.5609,-0.0091,0.1073,0.1164,0,True,10.0,1.66,6.6,24547.4,2026-03-14T00:34:41.222107
2021-12-14 00:00:00,Man City,Leeds,Local,0.8981,1.14,1.14,0.8264,0.8264,0.0,0.0717,0.0717,0,True,10.0,1.14,1.4,24548.8,2026-03-14T00:34:41.224335
2021-12-14 00:00:00,Norwich,Aston Villa,Visitante,0.529,2.25,2.1,0.4231,0.4509,0.0279,0.106,0.0781,2,True,10.0,2.25,12.5,24561.3,2026-03-14T00:34:41.226538
2021-12-15 00:00:00,Crystal Palace,Southampton,Empate,0.5303,3.3,3.4,0.2875,0.2783,-0.0093,0.2427,0.252,1,True,10.0,3.3,23.0,24584.3,2026-03-14T00:34:41.229989
2021-12-15 00:00:00,Arsenal,West Ham,Local,0.5273,2.1,2.0,0.4505,0.4737,0.0232,0.0768,0.0537,0,True,10.0,2.1,11.0,24595.3,2026-03-14T00:34:41.233257
2021-12-15 00:00:00,Brighton,Wolves,Visitante,0.463,3.5,4.5,0.2714,0.2127,-0.0587,0.1916,0.2503,2,True,10.0,3.5,25.0,24620.3,2026-03-14T00:34:41.235333
2021-12-16 00:00:00,Chelsea,Everton,Empate,0.5177,6.5,6.5,0.1465,0.146,-0.0005,0.3712,0.3717,1,True,10.0,6.5,55.0,24675.3,2026-03-14T00:34:41.237067
2021-12-16 00:00:00,Liverpool,Newcastle,Local,0.8859,1.12,1.11,0.845,0.8549,0.0099,0.0409,0.031,0,True,10.0,1.12,1.2,24676.5,2026-03-14T00:34:41.238886
2021-12-18 00:00:00,Leeds,Arsenal,Visitante,0.7339,1.83,1.57,0.5126,0.6018,0.0892,0.2213,0.1321,2,True,10.0,1.83,8.3,24684.8,2026-03-14T00:34:41.240599
2021-12-19 00:00:00,Newcastle,Man City,Visitante,0.8505,1.18,1.11,0.8012,0.8502,0.049,0.0493,0.0003,2,True,10.0,1.18,1.8,24686.6,2026-03-14T00:34:41.243070
2021-12-19 00:00:00,Tottenham,Liverpool,Visitante,0.4438,1.53,1.66,0.6198,0.57,-0.0497,-0.1759,-0.1262,1,False,10.0,1.53,-10.0,24676.6,2026-03-14T00:34:41.246338
2021-12-19 00:00:00,Wolves,Chelsea,Visitante,0.4793,1.5,1.72,0.6364,0.5499,-0.0865,-0.157,-0.0705,1,False,10.0,1.5,-10.0,24666.6,2026-03-14T00:34:41.249575
2021-12-26 00:00:00,Brighton,Brentford,Local,0.6142,1.9,1.9,0.4972,0.5006,0.0034,0.1169,0.1136,0,True,10.0,1.9,9.0,24675.6,2026-03-14T00:34:41.251547
2021-12-26 00:00:00,Man City,Leicester,Local,0.8334,1.18,1.12,0.8012,0.849,0.0478,0.0322,-0.0156,0,True,10.0,1.18,1.8,24677.4,2026-03-14T00:34:41.253962
2021-12-26 00:00:00,Norwich,Arsenal,Visitante,0.7395,1.4,1.5,0.6804,0.6393,-0.041,0.0591,0.1002,2,True,10.0,1.4,4.0,24681.4,2026-03-14T00:34:41.255800
2021-12-26 00:00:00,Tottenham,Crystal Palace,Local,0.5817,1.72,1.7,0.551,0.5595,0.0084,0.0307,0.0222,0,True,10.0,1.72,7.2,24688.6,2026-03-14T00:34:41.257659
2021-12-26 00:00:00,West Ham,Southampton,Visitante,0.444,4.2,3.8,0.2267,0.2492,0.0224,0.2172,0.1948,2,True,10.0,4.2,32.0,24720.6,2026-03-14T00:34:41.259501
2021-12-26 00:00:00,Aston Villa,Chelsea,Visitante,0.6352,1.65,1.65,0.5719,0.5719,0.0,0.0633,0.0633,2,True,10.0,1.65,6.5,24727.1,2026-03-14T00:34:41.261937
2021-12-27 00:00:00,Newcastle,Man United,Visitante,0.4945,1.44,1.45,0.6559,0.6543,-0.0016,-0.1614,-0.1598,1,False,10.0,1.44,-10.0,24717.1,2026-03-14T00:34:41.265328
2021-12-28 00:00:00,Watford,West Ham,Visitante,0.513,2.1,1.95,0.4543,0.485,0.0307,0.0586,0.0279,2,True,10.0,2.1,11.0,24728.1,2026-03-14T00:34:41.267615
2021-12-28 00:00:00,Southampton,Tottenham,Empate,0.5467,3.5,3.5,0.2715,0.2715,0.0,0.2753,0.2753,1,True,10.0,3.5,25.0,24753.1,2026-03-14T00:34:41.269569
2021-12-28 00:00:00,Crystal Palace,Norwich,Local,0.6604,1.65,1.72,0.5747,0.5497,-0.025,0.0856,0.1106,0,True,10.0,1.65,6.5,24759.6,2026-03-14T00:34:41.272123
2021-12-28 00:00:00,Leicester,Liverpool,Visitante,0.6052,1.33,1.28,0.7102,0.7377,0.0275,-0.105,-0.1325,0,False,10.0,1.33,-10.0,24749.6,2026-03-14T00:34:41.273945
2021-12-29 00:00:00,Brentford,Man City,Visitante,0.665,1.14,1.12,0.8316,0.8401,0.0085,-0.1666,-0.1751,2,True,10.0,1.14,1.4,24751.0,2026-03-14T00:34:41.275949
2021-12-29 00:00:00,Chelsea,Brighton,Local,0.4311,1.4,1.33,0.6677,0.7112,0.0436,-0.2365,-0.2801,1,False,10.0,1.4,-10.0,24741.0,2026-03-14T00:34:41.278461
2021-12-30 00:00:00,Man United,Burnley,Local,0.6724,1.36,1.36,0.7027,0.6935,-0.0092,-0.0303,-0.0211,0,True,10.0,1.36,3.6,24744.6,2026-03-14T00:34:41.281187
2022-01-01 00:00:00,Arsenal,Man City,Visitante,0.7898,1.5,1.6,0.6343,0.5932,-0.041,0.1556,0.1966,2,True,10.0,1.5,5.0,24749.6,2026-03-14T00:34:41.282964
2022-01-01 00:00:00,Crystal Palace,West Ham,Visitante,0.5861,2.3,2.15,0.4135,0.4416,0.0281,0.1726,0.1445,2,True,10.0,2.3,13.0,24762.6,2026-03-14T00:34:41.284761
2022-01-01 00:00:00,Watford,Tottenham,Visitante,0.6398,1.61,1.6,0.5864,0.5914,0.005,0.0534,0.0484,2,True,10.0,1.61,6.1,24768.7,2026-03-14T00:34:41.286742
2022-01-02 00:00:00,Brentford,Aston Villa,Local,0.3689,3.0,2.8,0.3165,0.3379,0.0213,0.0524,0.031,0,True,10.0,3.0,20.0,24788.7,2026-03-14T00:34:41.289181
2022-01-02 00:00:00,Chelsea,Liverpool,Empate,0.5118,3.5,3.5,0.2714,0.2705,-0.0009,0.2404,0.2412,1,True,10.0,3.5,25.0,24813.7,2026-03-14T00:34:41.291372
2022-01-02 00:00:00,Everton,Brighton,Visitante,0.5569,2.62,2.5,0.3608,0.3788,0.018,0.1961,0.1781,2,True,10.0,2.62,16.2,24829.9,2026-03-14T00:34:41.293154
2022-01-02 00:00:00,Leeds,Burnley,Local,0.5958,2.05,2.0,0.4605,0.4701,0.0096,0.1352,0.1256,0,True,10.0,2.05,10.5,24840.4,2026-03-14T00:34:41.296716
2022-01-03 00:00:00,Man United,Wolves,Local,0.3853,1.53,1.65,0.6218,0.5791,-0.0427,-0.2365,-0.1938,2,False,10.0,1.53,-10.0,24830.4,2026-03-14T00:34:41.299619
2022-01-11 00:00:00,Southampton,Brentford,Local,0.4259,2.05,2.1,0.4603,0.4485,-0.0118,-0.0344,-0.0226,0,True,10.0,2.05,10.5,24840.9,2026-03-14T00:34:41.302059
2022-01-12 00:00:00,West Ham,Norwich,Local,0.7299,1.28,1.36,0.7349,0.6935,-0.0414,-0.005,0.0364,0,True,10.0,1.28,2.8,24843.7,2026-03-14T00:34:41.303937
2022-01-14 00:00:00,Brighton,Crystal Palace,Empate,0.6032,3.3,3.3,0.2875,0.2875,0.0,0.3157,0.3157,1,True,10.0,3.3,23.0,24866.7,2026-03-14T00:34:41.305987
2022-01-15 00:00:00,Aston Villa,Man United,Empate,0.5984,3.5,3.5,0.2719,0.2723,0.0004,0.3265,0.3261,1,True,10.0,3.5,25.0,24891.7,2026-03-14T00:34:41.307779
2022-01-15 00:00:00,Man City,Chelsea,Local,0.7075,1.65,1.6,0.5739,0.5932,0.0193,0.1336,0.1143,0,True,10.0,1.65,6.5,24898.2,2026-03-14T00:34:41.309483
2022-01-15 00:00:00,Newcastle,Watford,Empate,0.5801,3.6,3.8,0.2632,0.2507,-0.0125,0.3169,0.3294,1,True,10.0,3.6,26.0,24924.2,2026-03-14T00:34:41.311168
2022-01-15 00:00:00,Norwich,Everton,Local,0.3962,3.75,3.5,0.2534,0.2711,0.0177,0.1428,0.1251,0,True,10.0,3.75,27.5,24951.7,2026-03-14T00:34:41.313872
2022-01-15 00:00:00,Wolves,Southampton,Local,0.4968,2.25,2.37,0.4229,0.3987,-0.0242,0.074,0.0981,0,True,10.0,2.25,12.5,24964.2,2026-03-14T00:34:41.315938
2022-01-16 00:00:00,Liverpool,Brentford,Local,0.6394,1.3,1.22,0.7319,0.7756,0.0437,-0.0924,-0.1361,0,True,10.0,1.3,3.0,24967.2,2026-03-14T00:34:41.317656
2022-01-16 00:00:00,West Ham,Leeds,Visitante,0.4601,5.0,5.0,0.1888,0.1888,0.0,0.2713,0.2713,2,True,10.0,5.0,40.0,25007.2,2026-03-14T00:34:41.319299
2022-01-18 00:00:00,Brighton,Chelsea,Empate,0.501,3.75,3.6,0.2519,0.2594,0.0075,0.2491,0.2415,1,True,10.0,3.75,27.5,25034.7,2026-03-14T00:34:41.320829
2022-01-19 00:00:00,Brentford,Man United,Visitante,0.6862,1.8,1.75,0.5301,0.5432,0.0131,0.1561,0.143,2,True,10.0,1.8,8.0,25042.7,2026-03-14T00:34:41.322731
2022-01-19 00:00:00,Leicester,Tottenham,Visitante,0.5455,2.3,2.25,0.4126,0.4222,0.0096,0.133,0.1234,2,True,10.0,2.3,13.0,25055.7,2026-03-14T00:34:41.324899
2022-01-21 00:00:00,Watford,Norwich,Visitante,0.4662,3.75,3.75,0.2534,0.2534,0.0,0.2128,0.2128,2,True,10.0,3.75,27.5,25083.2,2026-03-14T00:34:41.327275
2022-01-22 00:00:00,Brentford,Wolves,Visitante,0.6288,2.6,3.25,0.3648,0.2924,-0.0724,0.264,0.3364,2,True,10.0,2.6,16.0,25099.2,2026-03-14T00:34:41.330227
2022-01-22 00:00:00,Everton,Aston Villa,Visitante,0.5295,2.62,2.62,0.3625,0.3648,0.0024,0.167,0.1647,2,True,10.0,2.62,16.2,25115.4,2026-03-14T00:34:41.331972
2022-01-22 00:00:00,Leeds,Newcastle,Visitante,0.4124,3.75,3.75,0.2534,0.2541,0.0007,0.159,0.1583,2,True,10.0,3.75,27.5,25142.9,2026-03-14T00:34:41.334111
2022-01-22 00:00:00,Man United,West Ham,Local,0.6,1.85,2.05,0.513,0.464,-0.049,0.087,0.136,0,True,10.0,1.85,8.5,25151.4,2026-03-14T00:34:41.335941
2022-01-22 00:00:00,Southampton,Man City,Visitante,0.4744,1.25,1.25,0.7591,0.7564,-0.0027,-0.2847,-0.282,1,False,10.0,1.25,-10.0,25141.4,2026-03-14T00:34:41.338127
2022-01-23 00:00:00,Arsenal,Burnley,Local,0.4137,1.36,1.28,0.6957,0.7352,0.0395,-0.282,-0.3215,1,False,10.0,1.36,-10.0,25131.4,2026-03-14T00:34:41.339853
2022-01-23 00:00:00,Chelsea,Tottenham,Local,0.6246,1.61,1.7,0.5864,0.5576,-0.0288,0.0382,0.067,0,True,10.0,1.61,6.1,25137.5,2026-03-14T00:34:41.343198
2022-01-23 00:00:00,Crystal Palace,Liverpool,Visitante,0.6673,1.53,1.55,0.6176,0.6103,-0.0073,0.0498,0.0571,2,True,10.0,1.53,5.3,25142.8,2026-03-14T00:34:41.346971
2022-01-23 00:00:00,Leicester,Brighton,Empate,0.5945,3.25,3.4,0.2923,0.2798,-0.0126,0.3022,0.3148,1,True,10.0,3.25,22.5,25165.3,2026-03-14T00:34:41.348939
2022-02-05 00:00:00,Burnley,Watford,Empate,0.5194,3.25,3.25,0.2936,0.2929,-0.0007,0.2258,0.2265,1,True,10.0,3.25,22.5,25187.8,2026-03-14T00:34:41.350789
2022-02-08 00:00:00,Burnley,Man United,Empate,0.4615,4.0,4.2,0.2374,0.2268,-0.0107,0.2241,0.2347,1,True,10.0,4.0,30.0,25217.8,2026-03-14T00:34:41.353233
2022-02-08 00:00:00,Newcastle,Everton,Local,0.4909,2.5,2.5,0.3787,0.3773,-0.0014,0.1121,0.1136,0,True,10.0,2.5,15.0,25232.8,2026-03-14T00:34:41.354980
2022-02-08 00:00:00,West Ham,Watford,Local,0.655,1.55,1.53,0.6103,0.6176,0.0073,0.0447,0.0375,0,True,10.0,1.55,5.5,25238.3,2026-03-14T00:34:41.357932
2022-02-09 00:00:00,Tottenham,Southampton,Visitante,0.4073,5.5,5.25,0.172,0.1794,0.0074,0.2353,0.2279,2,True,10.0,5.5,45.0,25283.3,2026-03-14T00:34:41.360199
2022-02-09 00:00:00,Aston Villa,Leeds,Empate,0.5265,3.8,3.8,0.249,0.2497,0.0007,0.2775,0.2768,1,True,10.0,3.8,28.0,25311.3,2026-03-14T00:34:41.364513
2022-02-09 00:00:00,Man City,Brentford,Local,0.9149,1.1,1.07,0.8594,0.8784,0.019,0.0555,0.0365,0,True,10.0,1.1,1.0,25312.3,2026-03-14T00:34:41.366885
2022-02-09 00:00:00,Norwich,Crystal Palace,Empate,0.4984,3.25,3.3,0.2907,0.2897,-0.001,0.2077,0.2087,1,True,10.0,3.25,22.5,25334.8,2026-03-14T00:34:41.368716
2022-02-10 00:00:00,Wolves,Arsenal,Visitante,0.4661,2.2,2.05,0.4318,0.4644,0.0327,0.0343,0.0016,2,True,10.0,2.2,12.0,25346.8,2026-03-14T00:34:41.370968
2022-02-10 00:00:00,Liverpool,Leicester,Local,0.6891,1.25,1.18,0.7591,0.7941,0.0349,-0.07,-0.105,0,True,10.0,1.25,2.5,25349.3,2026-03-14T00:34:41.372786
2022-02-12 00:00:00,Brentford,Crystal Palace,Empate,0.6031,3.1,3.1,0.3078,0.3055,-0.0023,0.2953,0.2976,1,True,10.0,3.1,21.0,25370.3,2026-03-14T00:34:41.374364
2022-02-12 00:00:00,Everton,Leeds,Local,0.4982,2.25,2.55,0.4179,0.3719,-0.046,0.0803,0.1263,0,True,10.0,2.25,12.5,25382.8,2026-03-14T00:34:41.375935
2022-02-12 00:00:00,Man United,Southampton,Empate,0.4452,4.0,4.33,0.2366,0.2182,-0.0184,0.2087,0.2271,1,True,10.0,4.0,30.0,25412.8,2026-03-14T00:34:41.377540
2022-02-12 00:00:00,Norwich,Man City,Visitante,0.7344,1.16,1.18,0.8181,0.8091,-0.009,-0.0837,-0.0747,2,True,10.0,1.16,1.6,25414.4,2026-03-14T00:34:41.380216
2022-02-12 00:00:00,Watford,Brighton,Visitante,0.4617,2.05,1.95,0.4531,0.4852,0.0321,0.0085,-0.0235,2,True,10.0,2.05,10.5,25424.9,2026-03-14T00:34:41.381871
2022-02-13 00:00:00,Burnley,Liverpool,Visitante,0.7566,1.28,1.2,0.729,0.7784,0.0495,0.0276,-0.0219,2,True,10.0,1.28,2.8,25427.7,2026-03-14T00:34:41.383918
2022-02-13 00:00:00,Leicester,West Ham,Empate,0.6034,3.5,3.4,0.2682,0.2786,0.0104,0.3353,0.3248,1,True,10.0,3.5,25.0,25452.7,2026-03-14T00:34:41.385981
2022-02-13 00:00:00,Newcastle,Aston Villa,Local,0.4041,2.7,2.75,0.351,0.3434,-0.0076,0.0531,0.0607,0,True,10.0,2.7,17.0,25469.7,2026-03-14T00:34:41.388309
2022-02-13 00:00:00,Tottenham,Wolves,Visitante,0.4829,5.5,5.5,0.1735,0.173,-0.0005,0.3094,0.3099,2,True,10.0,5.5,45.0,25514.7,2026-03-14T00:34:41.390120
2022-02-15 00:00:00,Man United,Brighton,Local,0.6217,1.72,1.75,0.5492,0.5392,-0.01,0.0724,0.0824,0,True,10.0,1.72,7.2,25521.9,2026-03-14T00:34:41.391833
2022-02-19 00:00:00,Southampton,Everton,Local,0.4228,2.1,2.0,0.4545,0.4737,0.0191,-0.0317,-0.0509,0,True,10.0,2.1,11.0,25532.9,2026-03-14T00:34:41.393645
2022-02-19 00:00:00,Man City,Tottenham,Local,0.4783,1.28,1.28,0.7455,0.7404,-0.0051,-0.2672,-0.2621,2,False,10.0,1.28,-10.0,25522.9,2026-03-14T00:34:41.396511
2022-02-19 00:00:00,West Ham,Newcastle,Empate,0.453,4.0,4.0,0.2384,0.2374,-0.0009,0.2146,0.2156,1,True,10.0,4.0,30.0,25552.9,2026-03-14T00:34:41.398687
2022-02-19 00:00:00,Liverpool,Norwich,Local,0.9353,1.1,1.12,0.8547,0.8448,-0.0099,0.0806,0.0906,0,True,10.0,1.1,1.0,25553.9,2026-03-14T00:34:41.400904
2022-02-19 00:00:00,Arsenal,Brentford,Local,0.7451,1.44,1.5,0.6567,0.6299,-0.0267,0.0884,0.1151,0,True,10.0,1.44,4.4,25558.3,2026-03-14T00:34:41.403198
2022-02-19 00:00:00,Brighton,Burnley,Visitante,0.4108,6.0,6.0,0.158,0.1587,0.0006,0.2528,0.2522,2,True,10.0,6.0,50.0,25608.3,2026-03-14T00:34:41.406284
2022-02-19 00:00:00,Crystal Palace,Chelsea,Visitante,0.8083,1.65,1.65,0.5766,0.5747,-0.0019,0.2317,0.2336,2,True,10.0,1.65,6.5,25614.8,2026-03-14T00:34:41.410381
2022-02-19 00:00:00,Aston Villa,Watford,Visitante,0.5122,5.75,6.0,0.1644,0.158,-0.0064,0.3478,0.3542,2,True,10.0,5.75,47.5,25662.3,2026-03-14T00:34:41.417692
2022-02-20 00:00:00,Leeds,Man United,Visitante,0.7152,1.85,1.66,0.5099,0.5732,0.0633,0.2053,0.1421,2,True,10.0,1.85,8.5,25670.8,2026-03-14T00:34:41.425862
2022-02-20 00:00:00,Wolves,Leicester,Local,0.5672,2.25,2.2,0.4212,0.435,0.0138,0.146,0.1321,0,True,10.0,2.25,12.5,25683.3,2026-03-14T00:34:41.436236
2022-02-23 00:00:00,Burnley,Tottenham,Visitante,0.4054,1.75,1.83,0.5432,0.5222,-0.021,-0.1377,-0.1167,0,False,10.0,1.75,-10.0,25673.3,2026-03-14T00:34:41.441584
2022-02-23 00:00:00,Liverpool,Leeds,Local,0.9386,1.16,1.18,0.8181,0.8012,-0.0169,0.1205,0.1374,0,True,10.0,1.16,1.6,25674.9,2026-03-14T00:34:41.448929
2022-02-23 00:00:00,Watford,Crystal Palace,Visitante,0.6078,2.3,2.6,0.41,0.3643,-0.0457,0.1978,0.2435,2,True,10.0,2.3,13.0,25687.9,2026-03-14T00:34:41.454757
2022-02-24 00:00:00,Arsenal,Wolves,Local,0.6036,1.65,1.61,0.5766,0.579,0.0023,0.0269,0.0246,0,True,10.0,1.65,6.5,25694.4,2026-03-14T00:34:41.460500
2022-02-25 00:00:00,Southampton,Norwich,Local,0.7261,1.53,1.45,0.6218,0.6539,0.0321,0.1043,0.0722,0,True,10.0,1.53,5.3,25699.7,2026-03-14T00:34:41.467194
2022-02-26 00:00:00,Man United,Watford,Empate,0.4893,5.5,5.0,0.1721,0.1872,0.015,0.3172,0.3021,1,True,10.0,5.5,45.0,25744.7,2026-03-14T00:34:41.472880
2022-02-26 00:00:00,Leeds,Tottenham,Visitante,0.6906,1.85,1.95,0.5117,0.485,-0.0266,0.1789,0.2055,2,True,10.0,1.85,8.5,25753.2,2026-03-14T00:34:41.479100
2022-02-26 00:00:00,Everton,Man City,Visitante,0.853,1.28,1.25,0.7404,0.7619,0.0215,0.1126,0.0911,2,True,10.0,1.28,2.8,25756.0,2026-03-14T00:34:41.489703
2022-02-26 00:00:00,Brentford,Newcastle,Visitante,0.5224,3.0,3.5,0.3187,0.2714,-0.0473,0.2037,0.251,2,True,10.0,3.0,20.0,25776.0,2026-03-14T00:34:41.497608
2022-02-26 00:00:00,Crystal Palace,Burnley,Empate,0.591,3.6,3.3,0.2635,0.2882,0.0246,0.3275,0.3028,1,True,10.0,3.6,26.0,25802.0,2026-03-14T00:34:41.501819
2022-02-26 00:00:00,Brighton,Aston Villa,Visitante,0.4199,3.5,3.4,0.2739,0.2792,0.0054,0.1461,0.1407,2,True,10.0,3.5,25.0,25827.0,2026-03-14T00:34:41.505760
2022-02-27 00:00:00,West Ham,Wolves,Local,0.546,2.05,1.95,0.4628,0.4899,0.0271,0.0831,0.0561,0,True,10.0,2.05,10.5,25837.5,2026-03-14T00:34:41.510708
2022-03-01 00:00:00,Burnley,Leicester,Visitante,0.5802,2.4,2.5,0.3947,0.38,-0.0147,0.1855,0.2002,2,True,10.0,2.4,14.0,25851.5,2026-03-14T00:34:41.515891
2022-03-05 00:00:00,Aston Villa,Southampton,Local,0.5562,2.3,2.15,0.4126,0.4365,0.024,0.1436,0.1196,0,True,10.0,2.3,13.0,25864.5,2026-03-14T00:34:41.518983
2022-03-05 00:00:00,Burnley,Chelsea,Visitante,0.8724,1.5,1.5,0.634,0.6215,-0.0125,0.2384,0.2509,2,True,10.0,1.5,5.0,25869.5,2026-03-14T00:34:41.522241
2022-03-05 00:00:00,Leicester,Leeds,Local,0.6087,1.75,2.05,0.5393,0.4675,-0.0718,0.0694,0.1412,0,True,10.0,1.75,7.5,25877.0,2026-03-14T00:34:41.526280
2022-03-05 00:00:00,Liverpool,West Ham,Local,0.6535,1.28,1.22,0.7367,0.7837,0.047,-0.0833,-0.1303,0,True,10.0,1.28,2.8,25879.8,2026-03-14T00:34:41.531310
2022-03-05 00:00:00,Newcastle,Brighton,Local,0.405,2.75,2.7,0.3438,0.3516,0.0079,0.0613,0.0534,0,True,10.0,2.75,17.5,25897.3,2026-03-14T00:34:41.535699
2022-03-05 00:00:00,Norwich,Brentford,Visitante,0.7443,2.5,2.4,0.3747,0.3924,0.0177,0.3696,0.3519,2,True,10.0,2.5,15.0,25912.3,2026-03-14T00:34:41.538063
2022-03-05 00:00:00,Wolves,Crystal Palace,Visitante,0.5149,3.4,3.4,0.2797,0.2797,0.0,0.2351,0.2351,2,True,10.0,3.4,24.0,25936.3,2026-03-14T00:34:41.540767
2022-03-06 00:00:00,Watford,Arsenal,Visitante,0.7239,1.57,1.5,0.6045,0.6298,0.0252,0.1193,0.0941,2,True,10.0,1.57,5.7,25942.0,2026-03-14T00:34:41.543055
2022-03-06 00:00:00,Man City,Man United,Local,0.8602,1.4,1.4,0.675,0.6618,-0.0133,0.1852,0.1985,0,True,10.0,1.4,4.0,25946.0,2026-03-14T00:34:41.545642
2022-03-07 00:00:00,Tottenham,Everton,Local,0.7264,1.57,1.7,0.593,0.5539,-0.0391,0.1334,0.1725,0,True,10.0,1.57,5.7,25951.7,2026-03-14T00:34:41.549347
2022-03-10 00:00:00,Leeds,Aston Villa,Visitante,0.4947,2.5,2.4,0.3788,0.3933,0.0145,0.1159,0.1014,2,True,10.0,2.5,15.0,25966.7,2026-03-14T00:34:41.551902
2022-03-10 00:00:00,Norwich,Chelsea,Visitante,0.7957,1.3,1.36,0.7185,0.6914,-0.027,0.0772,0.1042,2,True,10.0,1.3,3.0,25969.7,2026-03-14T00:34:41.554544
2022-03-10 00:00:00,Southampton,Newcastle,Visitante,0.3733,3.5,4.0,0.2715,0.2372,-0.0343,0.1019,0.1362,2,True,10.0,3.5,25.0,25994.7,2026-03-14T00:34:41.557302
2022-03-10 00:00:00,Wolves,Watford,Local,0.6665,1.75,1.9,0.5333,0.4972,-0.0361,0.1331,0.1693,0,True,10.0,1.75,7.5,26002.2,2026-03-14T00:34:41.560086
2022-03-12 00:00:00,Brentford,Burnley,Local,0.4988,2.15,2.05,0.4407,0.4608,0.0201,0.0581,0.038,0,True,10.0,2.15,11.5,26013.7,2026-03-14T00:34:41.562622
2022-03-12 00:00:00,Brighton,Liverpool,Visitante,0.7395,1.5,1.45,0.6264,0.6539,0.0275,0.1131,0.0856,2,True,10.0,1.5,5.0,26018.7,2026-03-14T00:34:41.566366
2022-03-12 00:00:00,Man United,Tottenham,Local,0.5289,2.2,2.25,0.4303,0.4222,-0.0081,0.0986,0.1068,0,True,10.0,2.2,12.0,26030.7,2026-03-14T00:34:41.568308
2022-03-13 00:00:00,West Ham,Aston Villa,Local,0.5487,2.25,2.4,0.4231,0.3914,-0.0317,0.1256,0.1573,0,True,10.0,2.25,12.5,26043.2,2026-03-14T00:34:41.569980
2022-03-13 00:00:00,Leeds,Norwich,Local,0.6711,1.55,1.65,0.6103,0.5739,-0.0364,0.0608,0.0972,0,True,10.0,1.55,5.5,26048.7,2026-03-14T00:34:41.572106
2022-03-13 00:00:00,Southampton,Watford,Visitante,0.5011,5.25,4.75,0.1808,0.2003,0.0195,0.3203,0.3007,2,True,10.0,5.25,42.5,26091.2,2026-03-14T00:34:41.575277
2022-03-13 00:00:00,Chelsea,Newcastle,Local,0.7037,1.3,1.4,0.7322,0.675,-0.0571,-0.0284,0.0287,0,True,10.0,1.3,3.0,26094.2,2026-03-14T00:34:41.577216
2022-03-13 00:00:00,Arsenal,Leicester,Local,0.7168,1.5,1.4,0.6316,0.669,0.0374,0.0852,0.0478,0,True,10.0,1.5,5.0,26099.2,2026-03-14T00:34:41.580545
2022-03-13 00:00:00,Everton,Wolves,Visitante,0.445,3.3,3.6,0.2885,0.2632,-0.0254,0.1565,0.1819,2,True,10.0,3.3,23.0,26122.2,2026-03-14T00:34:41.582684
2022-03-14 00:00:00,Crystal Palace,Man City,Visitante,0.5365,1.33,1.33,0.7148,0.7137,-0.0011,-0.1783,-0.1772,1,False,10.0,1.33,-10.0,26112.2,2026-03-14T00:34:41.584724
2022-03-16 00:00:00,Arsenal,Liverpool,Visitante,0.6605,1.9,2.0,0.4956,0.4751,-0.0205,0.1649,0.1854,2,True,10.0,1.9,9.0,26121.2,2026-03-14T00:34:41.587205
